PRISM Time Series Data
Locations: 74
"Climate variables: ppt,tmin,tmax"
Spatial resolution: 4km
Period: 2004-01-01 - 2004-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2022-Jan-27
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmax (degrees C)
USC00208202,-84.1108,42.0283,300,2004-01-27,4.62,-9.6,-5.5
USC00208202,-84.1108,42.0283,300,2004-01-28,4.70,-7.9,-5.9
USC00208202,-84.1108,42.0283,300,2004-01-29,0.00,-13.9,-3.9
USC00208202,-84.1108,42.0283,300,2004-01-30,0.33,-20.3,-9.7
USC00208202,-84.1108,42.0283,300,2004-01-31,0.00,-16.8,-8.7
USC00208202,-84.1108,42.0283,300,2004-02-01,0.00,-18.8,-5.2
USC00208202,-84.1108,42.0283,300,2004-02-02,0.00,-14.3,-3.6
USC00208202,-84.1108,42.0283,300,2004-02-03,3.92,-7.8,1.2
USC00208202,-84.1108,42.0283,300,2004-02-04,0.00,-12.6,1.2
USC00208202,-84.1108,42.0283,300,2004-02-05,0.00,-13.5,-1.2
USC00208202,-84.1108,42.0283,300,2004-02-06,2.38,-8.2,-0.6
USC00208202,-84.1108,42.0283,300,2004-02-07,0.00,-6.2,1.1
USC00208202,-84.1108,42.0283,300,2004-02-08,0.00,-17.9,-1.4
USC00208202,-84.1108,42.0283,300,2004-02-09,0.00,-17.4,-1.1
USC00208202,-84.1108,42.0283,300,2004-02-10,0.00,-3.9,2.9
USC00208202,-84.1108,42.0283,300,2004-02-11,0.28,-13.6,1.1
USC00208202,-84.1108,42.0283,300,2004-02-12,0.00,-12.0,-1.9
USC00208202,-84.1108,42.0283,300,2004-02-13,0.00,-8.9,-0.7
USC00208202,-84.1108,42.0283,300,2004-02-14,0.00,-6.6,-1.4
USC00208202,-84.1108,42.0283,300,2004-02-15,0.00,-15.6,2.5
USC00208202,-84.1108,42.0283,300,2004-02-16,0.00,-18.6,-5.9
USC00208202,-84.1108,42.0283,300,2004-02-17,0.00,-17.1,-3.7
USC00208202,-84.1108,42.0283,300,2004-02-18,0.00,-10.9,2.4
USC00208202,-84.1108,42.0283,300,2004-02-19,0.00,-7.9,2.8
USC00208202,-84.1108,42.0283,300,2004-02-20,0.00,-1.9,7.3
USC00208202,-84.1108,42.0283,300,2004-02-21,4.83,-1.6,6.8
USC00208202,-84.1108,42.0283,300,2004-02-22,0.00,-1.7,1.1
USC00208202,-84.1108,42.0283,300,2004-02-23,0.00,-2.8,4.9
USC00208202,-84.1108,42.0283,300,2004-02-24,1.58,-2.3,3.3
USC00208202,-84.1108,42.0283,300,2004-02-25,0.00,-8.0,0.1
USC00208202,-84.1108,42.0283,300,2004-02-26,0.00,-6.1,4.4
USC00208202,-84.1108,42.0283,300,2004-02-27,0.00,-4.6,5.3
USC00208202,-84.1108,42.0283,300,2004-02-28,0.00,-7.3,8.2
USC00208202,-84.1108,42.0283,300,2004-02-29,0.00,-4.6,11.5
USC00208202,-84.1108,42.0283,300,2004-03-01,0.28,0.1,13.4
USC00208202,-84.1108,42.0283,300,2004-03-02,4.25,1.5,11.8
USC00208202,-84.1108,42.0283,300,2004-03-03,0.00,2.9,11.8
USC00208202,-84.1108,42.0283,300,2004-03-04,1.04,3.3,7.1
USC00208202,-84.1108,42.0283,300,2004-03-05,18.42,0.9,13.1
USC00208202,-84.1108,42.0283,300,2004-03-06,0.47,0.7,18.9
USC00208202,-84.1108,42.0283,300,2004-03-07,1.04,-2.0,5.8
USC00208202,-84.1108,42.0283,300,2004-03-08,0.68,-1.1,7.3
USC00208202,-84.1108,42.0283,300,2004-03-09,0.42,-5.8,3.0
USC00208202,-84.1108,42.0283,300,2004-03-10,0.00,-7.1,5.5
USC00208202,-84.1108,42.0283,300,2004-03-11,0.92,-3.2,7.9
USC00208202,-84.1108,42.0283,300,2004-03-12,0.50,-6.1,9.4
USC00208202,-84.1108,42.0283,300,2004-03-13,0.00,-12.0,-3.8
USC00208202,-84.1108,42.0283,300,2004-03-14,0.00,-7.9,4.6
USC00208202,-84.1108,42.0283,300,2004-03-15,0.45,-2.1,8.2
USC00208202,-84.1108,42.0283,300,2004-03-16,0.27,-4.3,6.5
USC00208202,-84.1108,42.0283,300,2004-03-17,3.19,-7.5,-1.6
USC00208202,-84.1108,42.0283,300,2004-03-18,0.48,-6.0,-0.2
USC00208202,-84.1108,42.0283,300,2004-03-19,1.05,-1.7,2.1
USC00208202,-84.1108,42.0283,300,2004-03-20,11.31,-0.2,6.7
USC00208202,-84.1108,42.0283,300,2004-03-21,4.52,-2.7,13.7
USC00208202,-84.1108,42.0283,300,2004-03-22,0.00,-9.4,1.1
USC00208202,-84.1108,42.0283,300,2004-03-23,0.00,-7.4,1.7
USC00208202,-84.1108,42.0283,300,2004-03-24,3.03,-0.5,12.1
USC00208202,-84.1108,42.0283,300,2004-03-25,11.26,4.2,11.5
USC00208202,-84.1108,42.0283,300,2004-03-26,3.00,11.8,18.2
USC00208202,-84.1108,42.0283,300,2004-03-27,7.31,11.2,16.4
USC00208202,-84.1108,42.0283,300,2004-03-28,0.00,4.2,15.5
USC00208202,-84.1108,42.0283,300,2004-03-29,1.47,4.7,12.8
USC00208202,-84.1108,42.0283,300,2004-03-30,0.58,5.3,11.2
USC00208202,-84.1108,42.0283,300,2004-03-31,0.00,4.4,12.8
USC00208202,-84.1108,42.0283,300,2004-04-01,0.00,0.8,8.2
USC00208202,-84.1108,42.0283,300,2004-04-02,0.00,1.2,9.4
USC00208202,-84.1108,42.0283,300,2004-04-03,0.00,0.6,14.1
USC00208202,-84.1108,42.0283,300,2004-04-04,0.62,-0.5,15.1
USC00208202,-84.1108,42.0283,300,2004-04-05,0.00,-5.7,6.7
USC00208202,-84.1108,42.0283,300,2004-04-06,0.00,-5.4,8.7
USC00208202,-84.1108,42.0283,300,2004-04-07,0.31,0.6,15.6
USC00208202,-84.1108,42.0283,300,2004-04-08,0.00,1.6,15.8
USC00208202,-84.1108,42.0283,300,2004-04-09,0.00,0.8,11.3
USC00208202,-84.1108,42.0283,300,2004-04-10,0.00,-1.5,13.0
USC00208202,-84.1108,42.0283,300,2004-04-11,1.04,0.9,11.9
USC00208202,-84.1108,42.0283,300,2004-04-12,0.00,-0.1,8.9
USC00208202,-84.1108,42.0283,300,2004-04-13,1.43,0.1,10.5
USC00208202,-84.1108,42.0283,300,2004-04-14,0.00,-0.1,9.4
USC00208202,-84.1108,42.0283,300,2004-04-15,0.00,0.3,16.1
USC00208202,-84.1108,42.0283,300,2004-04-16,0.00,2.7,18.8
USC00208202,-84.1108,42.0283,300,2004-04-17,0.00,8.2,25.1
USC00208202,-84.1108,42.0283,300,2004-04-18,0.00,11.3,26.4
USC00208202,-84.1108,42.0283,300,2004-04-19,0.00,13.3,29.1
USC00208202,-84.1108,42.0283,300,2004-04-20,0.00,2.6,25.5
USC00208202,-84.1108,42.0283,300,2004-04-21,0.76,4.9,17.2
USC00208202,-84.1108,42.0283,300,2004-04-22,0.46,5.0,21.2
USC00208202,-84.1108,42.0283,300,2004-04-23,0.00,5.6,14.1
USC00208202,-84.1108,42.0283,300,2004-04-24,0.00,3.8,19.1
USC00208202,-84.1108,42.0283,300,2004-04-25,2.23,6.5,17.4
USC00208202,-84.1108,42.0283,300,2004-04-26,0.76,5.2,22.8
USC00208202,-84.1108,42.0283,300,2004-04-27,0.37,1.1,18.4
USC00208202,-84.1108,42.0283,300,2004-04-28,0.73,-3.7,7.0
USC00208202,-84.1108,42.0283,300,2004-04-29,0.00,3.8,22.5
USC00208202,-84.1108,42.0283,300,2004-04-30,0.00,11.7,26.6
USC00208202,-84.1108,42.0283,300,2004-05-01,7.01,9.0,23.1
USC00208202,-84.1108,42.0283,300,2004-05-02,21.95,3.2,11.0
USC00208202,-84.1108,42.0283,300,2004-05-03,1.29,-0.8,10.7
USC00208202,-84.1108,42.0283,300,2004-05-04,0.00,-2.6,9.9
USC00208202,-84.1108,42.0283,300,2004-05-05,0.00,4.5,16.4
USC00208202,-84.1108,42.0283,300,2004-05-06,0.00,5.0,18.1
USC00208202,-84.1108,42.0283,300,2004-05-07,1.69,8.1,28.7
USC00208202,-84.1108,42.0283,300,2004-05-08,1.57,4.5,17.5
USC00208202,-84.1108,42.0283,300,2004-05-09,1.50,7.2,23.6
USC00208202,-84.1108,42.0283,300,2004-05-10,35.66,11.8,28.3
USC00208202,-84.1108,42.0283,300,2004-05-11,9.50,14.9,28.3
USC00208202,-84.1108,42.0283,300,2004-05-12,11.67,12.9,23.7
USC00208202,-84.1108,42.0283,300,2004-05-13,0.00,15.6,28.3
USC00208202,-84.1108,42.0283,300,2004-05-14,7.39,17.8,26.3
USC00208202,-84.1108,42.0283,300,2004-05-15,14.95,7.9,24.8
USC00208202,-84.1108,42.0283,300,2004-05-16,0.00,7.9,12.1
USC00208202,-84.1108,42.0283,300,2004-05-17,0.00,8.6,19.8
USC00208202,-84.1108,42.0283,300,2004-05-18,3.19,12.4,25.0
USC00208202,-84.1108,42.0283,300,2004-05-19,0.47,11.4,23.7
USC00208202,-84.1108,42.0283,300,2004-05-20,0.00,11.5,21.0
USC00208202,-84.1108,42.0283,300,2004-05-21,11.43,15.0,26.2
USC00208202,-84.1108,42.0283,300,2004-05-22,30.48,11.3,21.5
USC00208202,-84.1108,42.0283,300,2004-05-23,0.00,17.3,28.2
USC00208202,-84.1108,42.0283,300,2004-05-24,6.88,14.7,26.9
USC00208202,-84.1108,42.0283,300,2004-05-25,1.02,8.5,15.9
USC00208202,-84.1108,42.0283,300,2004-05-26,1.38,10.7,20.0
USC00208202,-84.1108,42.0283,300,2004-05-27,0.00,5.7,19.3
USC00208202,-84.1108,42.0283,300,2004-05-28,0.66,11.3,22.6
USC00208202,-84.1108,42.0283,300,2004-05-29,0.00,7.5,19.5
USC00208202,-84.1108,42.0283,300,2004-05-30,0.00,10.2,19.6
USC00208202,-84.1108,42.0283,300,2004-05-31,17.25,11.6,22.5
USC00208202,-84.1108,42.0283,300,2004-06-01,0.56,10.7,23.9
USC00208202,-84.1108,42.0283,300,2004-06-02,0.57,9.6,23.8
USC00208202,-84.1108,42.0283,300,2004-06-03,1.12,9.8,21.1
USC00208202,-84.1108,42.0283,300,2004-06-04,0.00,7.1,23.6
USC00208202,-84.1108,42.0283,300,2004-06-05,0.00,6.7,22.9
USC00208202,-84.1108,42.0283,300,2004-06-06,0.00,13.1,24.1
USC00208202,-84.1108,42.0283,300,2004-06-07,0.00,13.3,25.5
USC00208202,-84.1108,42.0283,300,2004-06-08,0.00,15.6,28.0
USC00208202,-84.1108,42.0283,300,2004-06-09,0.00,17.9,31.2
USC00208202,-84.1108,42.0283,300,2004-06-10,2.66,19.9,31.7
USC00208202,-84.1108,42.0283,300,2004-06-11,58.47,12.1,20.9
USC00208202,-84.1108,42.0283,300,2004-06-12,13.55,11.1,17.2
USC00208202,-84.1108,42.0283,300,2004-06-13,4.17,12.8,22.7
USC00208202,-84.1108,42.0283,300,2004-06-14,2.35,16.1,27.3
USC00208202,-84.1108,42.0283,300,2004-06-15,12.61,14.9,26.8
USC00208202,-84.1108,42.0283,300,2004-06-16,0.00,16.6,29.0
USC00208202,-84.1108,42.0283,300,2004-06-17,28.98,18.3,25.3
USC00208202,-84.1108,42.0283,300,2004-06-18,6.10,17.9,29.1
USC00208202,-84.1108,42.0283,300,2004-06-19,0.14,12.7,26.5
USC00208202,-84.1108,42.0283,300,2004-06-20,0.00,7.1,19.9
USC00208202,-84.1108,42.0283,300,2004-06-21,0.00,8.6,21.7
USC00208202,-84.1108,42.0283,300,2004-06-22,0.93,11.8,23.8
USC00208202,-84.1108,42.0283,300,2004-06-23,0.00,7.9,22.3
USC00208202,-84.1108,42.0283,300,2004-06-24,1.89,10.1,26.1
USC00208202,-84.1108,42.0283,300,2004-06-25,0.00,10.0,21.8
USC00208202,-84.1108,42.0283,300,2004-06-26,0.00,9.9,21.4
USC00208202,-84.1108,42.0283,300,2004-06-27,0.00,9.8,22.7
USC00208202,-84.1108,42.0283,300,2004-06-28,1.81,10.9,24.2
USC00208202,-84.1108,42.0283,300,2004-06-29,0.55,9.0,22.2
USC00208202,-84.1108,42.0283,300,2004-06-30,0.00,11.7,26.2
USC00208202,-84.1108,42.0283,300,2004-07-01,0.00,13.3,27.9
USC00208202,-84.1108,42.0283,300,2004-07-02,0.00,14.3,29.3
USC00208202,-84.1108,42.0283,300,2004-07-03,0.00,15.3,29.3
USC00208202,-84.1108,42.0283,300,2004-07-04,3.27,16.1,28.9
USC00208202,-84.1108,42.0283,300,2004-07-05,1.00,18.4,27.6
USC00208202,-84.1108,42.0283,300,2004-07-06,0.00,15.0,25.9
USC00208202,-84.1108,42.0283,300,2004-07-07,17.03,16.2,29.6
USC00208202,-84.1108,42.0283,300,2004-07-08,14.46,14.0,25.2
USC00208202,-84.1108,42.0283,300,2004-07-09,0.00,10.0,20.8
USC00208202,-84.1108,42.0283,300,2004-07-10,0.00,11.4,25.8
USC00208202,-84.1108,42.0283,300,2004-07-11,0.00,17.8,28.7
USC00208202,-84.1108,42.0283,300,2004-07-12,8.11,18.5,30.4
USC00208202,-84.1108,42.0283,300,2004-07-13,1.45,19.3,29.2
USC00208202,-84.1108,42.0283,300,2004-07-14,0.07,17.7,29.8
USC00208202,-84.1108,42.0283,300,2004-07-15,0.00,14.8,24.3
USC00208202,-84.1108,42.0283,300,2004-07-16,0.00,13.6,26.6
USC00208202,-84.1108,42.0283,300,2004-07-17,2.27,16.4,29.2
USC00208202,-84.1108,42.0283,300,2004-07-18,1.67,15.5,26.4
USC00208202,-84.1108,42.0283,300,2004-07-19,0.60,13.3,26.1
USC00208202,-84.1108,42.0283,300,2004-07-20,0.00,15.1,26.6
USC00208202,-84.1108,42.0283,300,2004-07-21,0.00,17.4,28.9
USC00208202,-84.1108,42.0283,300,2004-07-22,11.34,19.5,30.6
USC00208202,-84.1108,42.0283,300,2004-07-23,2.73,14.5,32.0
USC00208202,-84.1108,42.0283,300,2004-07-24,0.00,9.8,23.6
USC00208202,-84.1108,42.0283,300,2004-07-25,0.00,10.7,23.4
USC00208202,-84.1108,42.0283,300,2004-07-26,0.00,13.8,23.4
USC00208202,-84.1108,42.0283,300,2004-07-27,16.36,13.3,23.0
USC00208202,-84.1108,42.0283,300,2004-07-28,3.90,12.8,19.2
USC00208202,-84.1108,42.0283,300,2004-07-29,0.00,13.2,27.5
USC00208202,-84.1108,42.0283,300,2004-07-30,0.00,17.2,25.6
USC00208202,-84.1108,42.0283,300,2004-07-31,13.22,17.5,24.3
USC00208202,-84.1108,42.0283,300,2004-08-01,0.39,12.8,27.6
USC00208202,-84.1108,42.0283,300,2004-08-02,0.00,15.6,28.3
USC00208202,-84.1108,42.0283,300,2004-08-03,0.00,17.5,30.4
USC00208202,-84.1108,42.0283,300,2004-08-04,14.19,18.3,30.4
USC00208202,-84.1108,42.0283,300,2004-08-05,6.26,13.9,21.0
USC00208202,-84.1108,42.0283,300,2004-08-06,0.00,9.3,22.7
USC00208202,-84.1108,42.0283,300,2004-08-07,0.00,10.0,24.2
USC00208202,-84.1108,42.0283,300,2004-08-08,0.00,10.1,23.1
USC00208202,-84.1108,42.0283,300,2004-08-09,0.00,13.3,26.0
USC00208202,-84.1108,42.0283,300,2004-08-10,0.72,13.6,26.7
USC00208202,-84.1108,42.0283,300,2004-08-11,0.77,13.3,23.3
USC00208202,-84.1108,42.0283,300,2004-08-12,0.00,8.6,21.1
USC00208202,-84.1108,42.0283,300,2004-08-13,0.00,8.6,18.1
USC00208202,-84.1108,42.0283,300,2004-08-14,0.51,12.2,19.3
USC00208202,-84.1108,42.0283,300,2004-08-15,2.45,9.2,22.5
USC00208202,-84.1108,42.0283,300,2004-08-16,1.37,8.9,22.0
USC00208202,-84.1108,42.0283,300,2004-08-17,0.00,9.5,24.6
USC00208202,-84.1108,42.0283,300,2004-08-18,3.72,12.0,25.0
USC00208202,-84.1108,42.0283,300,2004-08-19,0.91,14.5,25.5
USC00208202,-84.1108,42.0283,300,2004-08-20,0.00,10.3,22.2
USC00208202,-84.1108,42.0283,300,2004-08-21,4.78,10.1,18.3
USC00208202,-84.1108,42.0283,300,2004-08-22,0.00,8.3,22.0
USC00208202,-84.1108,42.0283,300,2004-08-23,0.00,13.1,25.6
USC00208202,-84.1108,42.0283,300,2004-08-24,0.00,13.1,28.9
USC00208202,-84.1108,42.0283,300,2004-08-25,0.74,15.2,28.6
USC00208202,-84.1108,42.0283,300,2004-08-26,2.40,18.4,29.4
USC00208202,-84.1108,42.0283,300,2004-08-27,0.00,21.3,28.4
USC00208202,-84.1108,42.0283,300,2004-08-28,5.62,19.6,31.6
USC00208202,-84.1108,42.0283,300,2004-08-29,4.87,15.6,27.3
USC00208202,-84.1108,42.0283,300,2004-08-30,0.81,14.1,19.4
USC00208202,-84.1108,42.0283,300,2004-08-31,0.00,11.5,24.1
USC00208202,-84.1108,42.0283,300,2004-09-01,0.00,12.1,26.5
USC00208202,-84.1108,42.0283,300,2004-09-02,0.00,13.6,28.2
USC00208202,-84.1108,42.0283,300,2004-09-03,0.00,14.2,28.8
USC00208202,-84.1108,42.0283,300,2004-09-04,0.00,14.5,28.4
USC00208202,-84.1108,42.0283,300,2004-09-05,0.00,17.7,28.3
USC00208202,-84.1108,42.0283,300,2004-09-06,0.00,17.0,29.8
USC00208202,-84.1108,42.0283,300,2004-09-07,12.58,15.8,29.8
USC00208202,-84.1108,42.0283,300,2004-09-08,0.00,13.0,25.5
USC00208202,-84.1108,42.0283,300,2004-09-09,0.00,13.5,21.7
USC00208202,-84.1108,42.0283,300,2004-09-10,0.00,9.3,23.2
USC00208202,-84.1108,42.0283,300,2004-09-11,0.00,10.0,26.5
USC00208202,-84.1108,42.0283,300,2004-09-12,0.00,11.1,27.3
USC00208202,-84.1108,42.0283,300,2004-09-13,0.00,12.7,28.1
USC00208202,-84.1108,42.0283,300,2004-09-14,0.00,13.9,28.0
USC00208202,-84.1108,42.0283,300,2004-09-15,0.00,15.7,29.6
USC00208202,-84.1108,42.0283,300,2004-09-16,0.00,16.4,29.2
USC00208202,-84.1108,42.0283,300,2004-09-17,0.00,11.6,27.1
USC00208202,-84.1108,42.0283,300,2004-09-18,0.00,8.1,19.6
USC00208202,-84.1108,42.0283,300,2004-09-19,0.00,8.0,23.8
USC00208202,-84.1108,42.0283,300,2004-09-20,0.00,6.7,23.4
USC00208202,-84.1108,42.0283,300,2004-09-21,0.00,7.7,26.6
USC00208202,-84.1108,42.0283,300,2004-09-22,0.00,7.8,29.3
USC00208202,-84.1108,42.0283,300,2004-09-23,0.00,12.1,31.1
USC00208202,-84.1108,42.0283,300,2004-09-24,0.00,11.5,30.6
USC00208202,-84.1108,42.0283,300,2004-09-25,0.00,13.8,27.7
USC00208202,-84.1108,42.0283,300,2004-09-26,0.00,13.6,19.0
USC00208202,-84.1108,42.0283,300,2004-09-27,0.00,7.8,24.1
USC00208202,-84.1108,42.0283,300,2004-09-28,0.00,8.8,24.3
USC00208202,-84.1108,42.0283,300,2004-09-29,15.25,8.4,15.6
USC00208202,-84.1108,42.0283,300,2004-09-30,0.00,4.6,18.5
USC00208202,-84.1108,42.0283,300,2004-10-01,0.00,4.7,23.1
USC00208202,-84.1108,42.0283,300,2004-10-02,3.89,5.9,22.7
USC00208202,-84.1108,42.0283,300,2004-10-03,0.34,-0.5,15.9
USC00208202,-84.1108,42.0283,300,2004-10-04,0.00,0.7,18.2
USC00208202,-84.1108,42.0283,300,2004-10-05,0.00,-1.2,14.5
USC00208202,-84.1108,42.0283,300,2004-10-06,0.00,-0.7,14.9
USC00208202,-84.1108,42.0283,300,2004-10-07,0.00,3.7,22.9
USC00208202,-84.1108,42.0283,300,2004-10-08,0.00,6.5,23.8
USC00208202,-84.1108,42.0283,300,2004-10-09,3.19,6.9,25.0
USC00208202,-84.1108,42.0283,300,2004-10-10,0.00,4.2,20.5
USC00208202,-84.1108,42.0283,300,2004-10-11,0.00,3.5,18.6
USC00208202,-84.1108,42.0283,300,2004-10-12,0.00,2.4,17.9
USC00208202,-84.1108,42.0283,300,2004-10-13,0.00,6.4,16.1
USC00208202,-84.1108,42.0283,300,2004-10-14,3.23,3.0,13.4
USC00208202,-84.1108,42.0283,300,2004-10-15,0.92,6.0,18.7
USC00208202,-84.1108,42.0283,300,2004-10-16,17.97,2.8,10.6
USC00208202,-84.1108,42.0283,300,2004-10-17,1.30,1.3,7.8
USC00208202,-84.1108,42.0283,300,2004-10-18,0.00,0.6,6.4
USC00208202,-84.1108,42.0283,300,2004-10-19,0.69,1.7,8.9
USC00208202,-84.1108,42.0283,300,2004-10-20,0.00,5.7,9.1
USC00208202,-84.1108,42.0283,300,2004-10-21,0.00,7.8,13.3
USC00208202,-84.1108,42.0283,300,2004-10-22,0.00,8.4,11.8
USC00208202,-84.1108,42.0283,300,2004-10-23,0.00,7.8,14.0
USC00208202,-84.1108,42.0283,300,2004-10-24,5.85,7.9,15.9
USC00208202,-84.1108,42.0283,300,2004-10-25,0.00,3.6,13.0
USC00208202,-84.1108,42.0283,300,2004-10-26,0.00,4.1,20.4
USC00208202,-84.1108,42.0283,300,2004-10-27,0.00,6.3,19.1
USC00208202,-84.1108,42.0283,300,2004-10-28,0.00,7.5,19.4
USC00208202,-84.1108,42.0283,300,2004-10-29,1.47,7.9,18.2
USC00208202,-84.1108,42.0283,300,2004-10-30,11.47,9.6,20.3
USC00208202,-84.1108,42.0283,300,2004-10-31,0.00,5.4,23.0
USC00208202,-84.1108,42.0283,300,2004-11-01,0.00,2.7,11.4
USC00208202,-84.1108,42.0283,300,2004-11-02,8.05,4.7,10.7
USC00208202,-84.1108,42.0283,300,2004-11-03,0.43,3.8,10.9
USC00208202,-84.1108,42.0283,300,2004-11-04,9.81,3.7,10.6
USC00208202,-84.1108,42.0283,300,2004-11-05,2.00,1.8,8.5
USC00208202,-84.1108,42.0283,300,2004-11-06,0.00,0.2,11.1
USC00208202,-84.1108,42.0283,300,2004-11-07,0.00,1.2,17.2
USC00208202,-84.1108,42.0283,300,2004-11-08,0.00,-3.7,15.9
USC00208202,-84.1108,42.0283,300,2004-11-09,0.00,-5.7,7.6
USC00208202,-84.1108,42.0283,300,2004-11-10,0.00,-3.0,4.7
USC00208202,-84.1108,42.0283,300,2004-11-11,0.00,1.1,16.1
USC00208202,-84.1108,42.0283,300,2004-11-12,0.00,-3.4,5.6
USC00208202,-84.1108,42.0283,300,2004-11-13,0.00,-3.5,8.1
USC00208202,-84.1108,42.0283,300,2004-11-14,0.00,-5.3,7.4
USC00208202,-84.1108,42.0283,300,2004-11-15,0.00,-4.3,10.9
USC00208202,-84.1108,42.0283,300,2004-11-16,1.22,-0.4,12.2
USC00208202,-84.1108,42.0283,300,2004-11-17,0.58,5.0,9.1
USC00208202,-84.1108,42.0283,300,2004-11-18,2.28,5.7,12.4
USC00208202,-84.1108,42.0283,300,2004-11-19,6.87,8.3,17.9
USC00208202,-84.1108,42.0283,300,2004-11-20,7.17,7.2,11.8
USC00208202,-84.1108,42.0283,300,2004-11-21,0.42,2.3,12.8
USC00208202,-84.1108,42.0283,300,2004-11-22,0.00,-2.1,9.1
USC00208202,-84.1108,42.0283,300,2004-11-23,0.00,-0.1,8.8
USC00208202,-84.1108,42.0283,300,2004-11-24,3.94,2.9,10.0
USC00208202,-84.1108,42.0283,300,2004-11-25,15.92,-3.3,4.0
USC00208202,-84.1108,42.0283,300,2004-11-26,0.00,-6.6,1.9
USC00208202,-84.1108,42.0283,300,2004-11-27,5.84,-3.2,4.5
USC00208202,-84.1108,42.0283,300,2004-11-28,10.79,2.2,7.3
USC00208202,-84.1108,42.0283,300,2004-11-29,0.00,-4.4,6.4
USC00208202,-84.1108,42.0283,300,2004-11-30,2.07,-2.2,2.0
USC00208202,-84.1108,42.0283,300,2004-12-01,15.66,-0.0,5.1
USC00208202,-84.1108,42.0283,300,2004-12-02,0.00,-2.2,4.0
USC00208202,-84.1108,42.0283,300,2004-12-03,0.00,-3.2,3.0
USC00208202,-84.1108,42.0283,300,2004-12-04,0.00,-4.3,1.2
USC00208202,-84.1108,42.0283,300,2004-12-05,0.00,-2.4,7.8
USC00208202,-84.1108,42.0283,300,2004-12-06,1.42,-0.8,6.5
USC00208202,-84.1108,42.0283,300,2004-12-07,9.69,2.0,7.7
USC00208202,-84.1108,42.0283,300,2004-12-08,19.83,6.4,14.3
USC00208202,-84.1108,42.0283,300,2004-12-09,0.00,0.7,7.7
USC00208202,-84.1108,42.0283,300,2004-12-10,1.82,1.0,6.3
USC00208202,-84.1108,42.0283,300,2004-12-11,4.75,-1.1,5.6
USC00208202,-84.1108,42.0283,300,2004-12-12,0.00,-1.2,1.8
USC00208202,-84.1108,42.0283,300,2004-12-13,1.28,-2.8,3.5
USC00208202,-84.1108,42.0283,300,2004-12-14,0.51,-5.6,1.0
USC00208202,-84.1108,42.0283,300,2004-12-15,0.00,-8.9,-2.4
USC00208202,-84.1108,42.0283,300,2004-12-16,0.00,-8.8,1.5
USC00208202,-84.1108,42.0283,300,2004-12-17,0.00,-5.6,3.8
